pk,pk,strength
1022964,1019120,2741
1023156,1019120,151
1023156,1019120,2161
1023156,1019120,2741
1023174,1019120,486
1023362,1019120,151
1023362,1019120,1157
1023362,1019120,2741
1023763,1019120,151
1023763,1019120,486
1023763,1019120,2741
1023763,1019120,9588
1023836,1019120,151
1023836,1019120,2741
1024241,1019120,151
1024241,1019120,2741
1024286,1019120,151
1024286,1019120,2741
1024697,1019120,1308
1024709,1019120,151
1024709,1019120,486
1024709,1019120,2741
1024792,1019120,151
1024792,1019120,486
1024792,1019120,2741
1024792,1019120,9284
1024834,1019120,151
1024834,1019120,2161
1024834,1019120,2741
1025549,1019120,151
1025549,1019120,2741
1025571,1019120,486
1025571,1019120,2741
1025571,1019120,6543
1025603,1019120,151
1025603,1019120,2741
1025666,1019120,151
1025666,1019120,486
1025666,1019120,2741
1025666,1019120,7458
1025701,1019120,151
1025701,1019120,2741
1025757,1019120,151
1025757,1019120,2741
1025998,1019120,151
1025998,1019120,486
1025998,1019120,2741
1025998,1019120,9557
1026034,1019120,151
1026034,1019120,2741
1026120,1019120,151
1026120,1019120,2161
1026120,1019120,2741
1026145,1019120,486
1026145,1019120,2741
1026145,1019120,7854
1026301,1019120,151
1026301,1019120,486
1026301,1019120,2741
1026301,1019120,9557
1026332,1019120,151
1026332,1019120,2741
1026334,1019120,151
1026334,1019120,2161
1026334,1019120,2741
1026403,1019120,486
1026805,1019120,486
1027399,1019120,151
1027399,1019120,2161
1027399,1019120,2741
1027538,1019120,151
1027538,1019120,486
1027538,1019120,2741
1027538,1019120,7092
1027569,1019120,151
1027569,1019120,2161
1027569,1019120,2741
1027647,1019120,151
1027647,1019120,486
1027647,1019120,2741
1028132,1019120,821
1028233,1019120,151
1028233,1019120,486
1028233,1019120,2741
1028233,1019120,8400
1028607,1019120,151
1028607,1019120,486
1028607,1019120,2741
1028607,1019120,6543
1028723,1019120,151
1028723,1019120,2161
1028723,1019120,2741
1029049,1019120,2526
1029049,1019120,2741
1029140,1019120,851
1029180,1019120,151
1029180,1019120,2131
1029180,1019120,2741
1029223,1019120,151
1029223,1019120,2741
1029405,1019120,151
1029405,1019120,2161
1029405,1019120,2741
1029678,1019120,151
1029678,1019120,2161
1029678,1019120,2741
1029714,1019120,151
1029714,1019120,486
1029714,1019120,2741
1029714,1019120,6543
1029717,1019120,486
1029741,1019120,486
1029741,1019120,2741
1029741,1019120,6543
1029793,1019120,151
1029793,1019120,486
1029793,1019120,2741
1029793,1019120,8127
1030079,1019120,151
1030079,1019120,2741
1038768,1019120,2161
1038768,1019120,2741
1042028,1019120,486
1042028,1019120,2892
1042028,1019120,6543
1042098,1019120,151
1042098,1019120,2741
1047817,1019120,151
1047817,1019120,486
1047817,1019120,2741
1050956,1019120,486
1064235,1019120,151
1064235,1019120,2741
1097986,1019120,151
1097986,1019120,486
1097986,1019120,2741
1097986,1019120,6543
1112521,1019120,486
1112521,1019120,2741
1112521,1019120,9100
1113636,1019120,151
1113636,1019120,2741
1134091,1019120,151
1138092,1019120,151
1138092,1019120,486
1138092,1019120,2741
1138092,1019120,6543
1155255,1019120,151
1232791,1019120,151
1232791,1019120,2741
1256987,1019120,1065
1262720,1019120,151
1262720,1019120,2161
1262720,1019120,2741
1266560,1019120,151
1266560,1019120,2741
1312311,1019120,151
1312311,1019120,2741
1327619,1019120,151
1327619,1019120,486
1327619,1019120,2741
1353136,1019120,151
1353136,1019120,2741
1381926,1019120,151
1381926,1019120,486
1381926,1019120,2741
1381926,1019120,6543
1405453,1019120,151
1405453,1019120,2741
1409157,1019120,151
1409157,1019120,700
1409157,1019120,2161
1409157,1019120,2741
1426069,1019120,151
1426069,1019120,2741
1432708,1019120,151
1432708,1019120,2741
1442047,1019120,151
1442047,1019120,820
1442047,1019120,2741
1461378,1019120,151
1461378,1019120,2161
1461378,1019120,2741
1507970,1019120,151
1510938,1019120,151
1510938,1019120,1004
1510938,1019120,2741
1533940,1019120,151
1018695,1019183,151
1018695,1019183,2741
1018732,1019183,151
1018732,1019183,2161
1018732,1019183,2741
1018977,1019183,486
1018977,1019183,2741
1018980,1019183,151
1018980,1019183,486
1018980,1019183,2741
1019016,1019183,486
1019016,1019183,2741
1019120,1019183,151
1019120,1019183,486
1019120,1019183,2741
1019334,1019183,151
1019334,1019183,2741
1019541,1019183,151
1019541,1019183,426
1019541,1019183,2741
1020215,1019183,151
1020215,1019183,2161
1020215,1019183,2741
1020627,1019183,2741
1020960,1019183,151
1020960,1019183,486
1020960,1019183,2741
1021184,1019183,151
1021184,1019183,2161
1021184,1019183,2741
1021192,1019183,151
1021192,1019183,2741
1021257,1019183,151
1021257,1019183,2741
1021389,1019183,151
1021389,1019183,2741
1021497,1019183,181
1021497,1019183,2741
1021751,1019183,5722
1022345,1019183,486
1022509,1019183,151
1022509,1019183,2741
1022709,1019183,151
1022709,1019183,2741
1022920,1019183,151
1022920,1019183,1096
1022920,1019183,2741
1022938,1019183,151
1022938,1019183,486
1022938,1019183,2741
1022952,1019183,120
1022952,1019183,151
1022952,1019183,2741
1022964,1019183,700
1022964,1019183,2741
1023156,1019183,151
1023156,1019183,2161
1023156,1019183,2741
1023362,1019183,151
1023362,1019183,1157
1023362,1019183,2741
1023763,1019183,151
1023763,1019183,486
1023763,1019183,2741
1023836,1019183,151
1023836,1019183,2741
1024241,1019183,151
1024241,1019183,2741
1024286,1019183,151
1024286,1019183,2741
1024709,1019183,120
1024709,1019183,151
1024709,1019183,2741
1024792,1019183,151
1024792,1019183,486
1024792,1019183,2741
1024834,1019183,151
1024834,1019183,2161
1024834,1019183,2741
1025549,1019183,151
1025549,1019183,2741
1025571,1019183,486
1025571,1019183,2741
1025603,1019183,151
1025603,1019183,2741
1025666,1019183,151
1025666,1019183,486
1025666,1019183,2741
1025701,1019183,151
1025701,1019183,2741
1025757,1019183,151
1025757,1019183,2741
1025998,1019183,151
1025998,1019183,486
1025998,1019183,2741
1026034,1019183,151
1026034,1019183,2741
1026120,1019183,151
1026120,1019183,2161
1026120,1019183,2741
1026145,1019183,486
1026145,1019183,2741
1026301,1019183,151
1026301,1019183,486
1026301,1019183,2741
1026332,1019183,151
1026332,1019183,2741
1026334,1019183,151
1026334,1019183,2161
1026334,1019183,2741
1027399,1019183,151
1027399,1019183,2161
1027399,1019183,2741
1027538,1019183,151
1027538,1019183,486
1027538,1019183,2741
1027569,1019183,151
1027569,1019183,2161
1027569,1019183,2741
1027647,1019183,151
1027647,1019183,455
1027647,1019183,2741
1028189,1019183,3042
1028233,1019183,151
1028233,1019183,486
1028233,1019183,2741
1028282,1019183,5722
1028607,1019183,151
1028607,1019183,486
1028607,1019183,2741
1028723,1019183,151
1028723,1019183,2161
1028723,1019183,2741
1029049,1019183,2526
1029049,1019183,2741
1029180,1019183,151
1029180,1019183,2131
1029180,1019183,2741
1029223,1019183,151
1029223,1019183,2741
1029225,1019183,9982
1029405,1019183,151
1029405,1019183,2161
1029405,1019183,2741
1029678,1019183,151
1029678,1019183,2161
1029678,1019183,2741
1029714,1019183,151
1029714,1019183,486
1029714,1019183,2741
1029741,1019183,486
1029741,1019183,2741
1029793,1019183,151
1029793,1019183,486
1029793,1019183,2741
1030079,1019183,151
1030079,1019183,2741
1038768,1019183,2161
1038768,1019183,2741
1042028,1019183,486
1042028,1019183,2892
1042098,1019183,151
1042098,1019183,2741
1047817,1019183,151
1047817,1019183,426
1047817,1019183,2741
1064235,1019183,151
1064235,1019183,2741
1097986,1019183,151
1097986,1019183,486
1097986,1019183,2741
1112521,1019183,486
1112521,1019183,2741
1113636,1019183,151
1113636,1019183,2741
1134091,1019183,151
1138092,1019183,151
1138092,1019183,486
1138092,1019183,2741
1155255,1019183,151
1215434,1019183,5722
1232791,1019183,151
1232791,1019183,2741
1262720,1019183,151
1262720,1019183,2161
1262720,1019183,2741
1266560,1019183,151
1266560,1019183,2741
1312311,1019183,151
1312311,1019183,2741
1327619,1019183,151
1327619,1019183,181
1327619,1019183,2741
1353136,1019183,151
1353136,1019183,2741
1381926,1019183,151
1381926,1019183,486
1381926,1019183,2741
1405453,1019183,151
1405453,1019183,2741
1409157,1019183,151
1409157,1019183,700
1409157,1019183,2161
1409157,1019183,2741
1426069,1019183,151
1426069,1019183,2741
1432708,1019183,151
1432708,1019183,2741
1442047,1019183,151
1442047,1019183,820
1442047,1019183,2741
1461378,1019183,151
1461378,1019183,2161
1461378,1019183,2741
1507970,1019183,151
1510938,1019183,151
1510938,1019183,1004
1510938,1019183,2741
1533940,1019183,151
1018494,1019205,6087
1018511,1019205,6087
1020013,1019205,12205
1021626,1019205,6087
1023093,1019205,13239
1023674,1019205,6087
1024248,1019205,6087
1024756,1019205,12966
1027174,1019205,8126
1027197,1019205,6087
1028599,1019205,12935
1029915,1019205,6087
1059965,1019205,12754
1289542,1019205,6087
1333087,1019205,6087
1511492,1019205,10623
1019848,1019268,1461
1020751,1019268,5023
1025184,1019268,3012
1026337,1019268,4534
1027860,1019268,6087
1028197,1019268,2435
1028197,1019268,7975
1028997,1019268,12693
1029796,1019268,7853
1061577,1019268,3012
1287639,1019268,3012
1339692,1019268,3012
1430795,1019268,1461
1018695,1019334,151
1018695,1019334,2741
1018732,1019334,151
1018732,1019334,2741
1018977,1019334,2741
1018980,1019334,151
1018980,1019334,2741
1019016,1019334,2741
1019120,1019334,151
1019120,1019334,2741
1019183,1019334,151
1019183,1019334,2741
1019541,1019334,151
1019541,1019334,2741
1020215,1019334,151
1020215,1019334,2741
1020627,1019334,2131
1020627,1019334,2741
1020960,1019334,151
1020960,1019334,2741
1021184,1019334,151
1021184,1019334,2741
1021192,1019334,151
1021192,1019334,2741
1021257,1019334,151
1021257,1019334,2131
1021257,1019334,2741
1021389,1019334,151
1021389,1019334,2131
1021389,1019334,2741
1021497,1019334,2741
1022509,1019334,151
1022509,1019334,2131
1022509,1019334,2741
1022709,1019334,151
1022709,1019334,2131
1022709,1019334,2741
1022920,1019334,151
1022920,1019334,2741
1022938,1019334,151
1022938,1019334,2741
1022952,1019334,151
1022952,1019334,2741
1022964,1019334,2741
1023156,1019334,151
1023156,1019334,2741
1023362,1019334,151
1023362,1019334,2741
1023763,1019334,151
1023763,1019334,2741
1023836,1019334,151
1023836,1019334,2741
1024241,1019334,151
1024241,1019334,2131
1024241,1019334,2741
1024286,1019334,151
1024286,1019334,2131
1024286,1019334,2741
1024360,1019334,2131
1024709,1019334,151
1024709,1019334,2741
1024792,1019334,151
1024792,1019334,2741
1024834,1019334,151
1024834,1019334,2741
1025549,1019334,151
1025549,1019334,2131
1025549,1019334,2741
1025571,1019334,2741
1025603,1019334,151
1025603,1019334,2131
1025603,1019334,2741
1025666,1019334,151
1025666,1019334,2741
1025701,1019334,151
1025701,1019334,2741
1025757,1019334,151
1025757,1019334,2741
1025998,1019334,151
1025998,1019334,2741
1026034,1019334,151
1026034,1019334,2131
1026034,1019334,2741
1026120,1019334,151
1026120,1019334,2741
1026145,1019334,2741
1026301,1019334,151
1026301,1019334,2741
1026332,1019334,151
1026332,1019334,2131
1026332,1019334,2741
1026334,1019334,151
1026334,1019334,2741
1027399,1019334,151
1027399,1019334,2741
1027538,1019334,151
1027538,1019334,2741
1027569,1019334,151
1027569,1019334,2741
1027647,1019334,151
1027647,1019334,2741
1028233,1019334,151
1028233,1019334,2741
1028607,1019334,151
1028607,1019334,2741
1028723,1019334,151
1028723,1019334,2741
1029049,1019334,2741
1029180,1019334,151
1029180,1019334,2741
1029223,1019334,151
1029223,1019334,2131
1029223,1019334,2741
1029405,1019334,151
1029405,1019334,2741
1029678,1019334,151
1029678,1019334,2741
1029714,1019334,151
1029714,1019334,2741
1029741,1019334,2741
1029793,1019334,151
1029793,1019334,2741
1030079,1019334,151
1030079,1019334,2741
1038768,1019334,2741
1042028,1019334,2892
1042098,1019334,151
1042098,1019334,2131
1042098,1019334,2741
1047817,1019334,151
1047817,1019334,2741
1064235,1019334,151
1064235,1019334,2741
1097986,1019334,151
1097986,1019334,2741
1112521,1019334,2741
1113636,1019334,151
1113636,1019334,2741
1134091,1019334,151
1138092,1019334,151
1138092,1019334,2741
1155255,1019334,151
1232791,1019334,151
1232791,1019334,2741
1262720,1019334,151
1262720,1019334,2741
1266560,1019334,151
1266560,1019334,2131
1266560,1019334,2741
1312311,1019334,151
1312311,1019334,2741
1327619,1019334,151
1327619,1019334,2741
1353136,1019334,151
1353136,1019334,2741
1381926,1019334,151
1381926,1019334,2741
1405453,1019334,151
1405453,1019334,2741
1409157,1019334,151
1409157,1019334,2741
1426069,1019334,151
1426069,1019334,2741
1432708,1019334,151
1432708,1019334,2741
1442047,1019334,151
1442047,1019334,2741
1461378,1019334,151
1461378,1019334,2741
1507970,1019334,151
1510938,1019334,151
1510938,1019334,2741
1533940,1019334,151
1270224,1019360,4049
1024427,1019390,8157
1025173,1019390,244
1025173,1019390,1249
1025173,1019390,1339
1025173,1019390,2101
1025173,1019390,8157
1140674,1019390,8157
1018688,1019395,6240
1018822,1019395,9162
1020356,1019395,10897
1020820,1019395,7640
1021266,1019395,5114
1023736,1019395,5114
1025571,1019395,5114
1027236,1019395,5114
1027301,1019395,5114
1277749,1019395,5114
1019409,1019403,6422
1023255,1019403,6422
1024000,1019403,6422
1024270,1019403,6422
1025038,1019403,6422
1026071,1019403,6422
1026903,1019403,6422
1182679,1019403,6422
1427102,1019403,6422
1019403,1019409,6422
1023255,1019409,6422
1024000,1019409,6422
1024270,1019409,6422
1025038,1019409,6422
1026071,1019409,6422
1026903,1019409,6422
1182679,1019409,6422
1427102,1019409,6422
1019952,1019535,11719
1020805,1019535,11719
1023573,1019535,11719
1024849,1019535,11719
1025410,1019535,12905
1027597,1019535,11719
1027989,1019535,8491
1028521,1019535,11719
1134585,1019535,11719
1158289,1019535,11719
1312477,1019535,8491
1444870,1019535,11719
1018695,1019541,151
1018695,1019541,2741
1018732,1019541,151
1018732,1019541,2161
1018732,1019541,2741
1018977,1019541,486
1018977,1019541,2741
1018980,1019541,151
1018980,1019541,486
1018980,1019541,2741
1019016,1019541,486
1019016,1019541,2741
1019120,1019541,151
1019120,1019541,486
1019120,1019541,2741
1019183,1019541,151
1019183,1019541,426
1019183,1019541,2741
1019334,1019541,151
1019334,1019541,2741
1020215,1019541,151
1020215,1019541,2161
1020215,1019541,2741
1020627,1019541,2741
1020960,1019541,151
1020960,1019541,486
1020960,1019541,2741
1021184,1019541,151
1021184,1019541,2161
1021184,1019541,2741
1021192,1019541,151
1021192,1019541,2741
1021257,1019541,151
1021257,1019541,2741
1021389,1019541,151
1021389,1019541,2741
1021497,1019541,426
1021497,1019541,2741
1022345,1019541,486
1022509,1019541,151
1022509,1019541,2741
1022709,1019541,151
1022709,1019541,2741
1022920,1019541,151
1022920,1019541,1096
1022920,1019541,2741
1022938,1019541,151
1022938,1019541,486
1022938,1019541,2741
1022952,1019541,151
1022952,1019541,426
1022952,1019541,2741
1022964,1019541,700
1022964,1019541,2741
1023156,1019541,151
1023156,1019541,2161
1023156,1019541,2741
1023362,1019541,151
1023362,1019541,1157
1023362,1019541,2741
1023763,1019541,151
1023763,1019541,486
1023763,1019541,2741
1023836,1019541,151
1023836,1019541,2741
1024241,1019541,151
1024241,1019541,2741
1024286,1019541,151
1024286,1019541,2741
1024709,1019541,151
1024709,1019541,426
1024709,1019541,2741
1024792,1019541,151
1024792,1019541,486
1024792,1019541,2741
1024834,1019541,151
1024834,1019541,2161
1024834,1019541,2741
1025549,1019541,151
1025549,1019541,2741
1025571,1019541,486
1025571,1019541,2741
1025603,1019541,151
1025603,1019541,2741
1025666,1019541,151
1025666,1019541,486
1025666,1019541,2741
1025701,1019541,151
1025701,1019541,2741
1025757,1019541,151
1025757,1019541,2741
1025998,1019541,151
1025998,1019541,486
1025998,1019541,2741
1026034,1019541,151
1026034,1019541,2741
1026120,1019541,151
1026120,1019541,2161
1026120,1019541,2741
1026145,1019541,486
1026145,1019541,2741
1026301,1019541,151
1026301,1019541,486
1026301,1019541,2741
1026332,1019541,151
1026332,1019541,2741
1026334,1019541,151
1026334,1019541,2161
1026334,1019541,2741
1027399,1019541,151
1027399,1019541,2161
1027399,1019541,2741
1027538,1019541,151
1027538,1019541,486
1027538,1019541,2741
1027569,1019541,151
1027569,1019541,2161
1027569,1019541,2741
1027647,1019541,151
1027647,1019541,455
1027647,1019541,2741
1028233,1019541,151
1028233,1019541,486
1028233,1019541,2741
1028607,1019541,151
1028607,1019541,486
1028607,1019541,2741
1028723,1019541,151
1028723,1019541,2161
1028723,1019541,2741
1029049,1019541,2526
1029049,1019541,2741
1029180,1019541,151
1029180,1019541,2131
1029180,1019541,2741
1029223,1019541,151
1029223,1019541,2741
1029405,1019541,151
1029405,1019541,2161
1029405,1019541,2741
1029678,1019541,151
1029678,1019541,2161
1029678,1019541,2741
1029714,1019541,151
1029714,1019541,486
1029714,1019541,2741
1029741,1019541,486
1029741,1019541,2741
1029793,1019541,151
1029793,1019541,486
1029793,1019541,2741
1030079,1019541,151
1030079,1019541,2741
1038768,1019541,2161
1038768,1019541,2741
1042028,1019541,486
1042028,1019541,2892
1042098,1019541,151
1042098,1019541,2741
1047817,1019541,151
1047817,1019541,426
1047817,1019541,2741
1064235,1019541,151
1064235,1019541,2741
1097986,1019541,151
1097986,1019541,486
1097986,1019541,2741
1112521,1019541,486
1112521,1019541,2741
1113636,1019541,151
1113636,1019541,2741
1134091,1019541,151
1138092,1019541,151
1138092,1019541,486
1138092,1019541,2741
1155255,1019541,151
1232791,1019541,151
1232791,1019541,2741
1262720,1019541,151
1262720,1019541,2161
1262720,1019541,2741
1266560,1019541,151
1266560,1019541,2741
1312311,1019541,151
1312311,1019541,2741
1327619,1019541,151
1327619,1019541,426
1327619,1019541,2741
1353136,1019541,151
1353136,1019541,2741
1381926,1019541,151
1381926,1019541,486
1381926,1019541,2741
1405453,1019541,151
1405453,1019541,2741
1409157,1019541,151
1409157,1019541,700
1409157,1019541,2161
1409157,1019541,2741
1426069,1019541,151
1426069,1019541,2741
1432708,1019541,151
1432708,1019541,2741
1442047,1019541,151
1442047,1019541,820
1442047,1019541,2741
1461378,1019541,151
1461378,1019541,2161
1461378,1019541,2741
1507970,1019541,151
